,text,label,text_word_count
1892,is there a tracking device in the vaccine,0,8
1893,the vaccine is a tool for government control,0,8
1894,does the vaccine affect my dna,0,6
1895,Does vaccine make you gay,0,5
1896,Can the vaccines give me cerebral palsy?,0,7
1897,What are the risks of getting the vaccine,0,8
1898,covid vaccines kill the people,0,5
1899,what are common side effects of Pfizer vaccine?,0,8
1900,WhatsApp are the riskieren?,0,4
1901,"My sister ""read"" that miscarriage rates are up 26% among vaccinees.  Is this true",0,14
1902,why the mass media don't speak about side effects of ARNm vaccines,0,12
1903,How many have died due to Pfizer ?,0,8
1904,Does vaccines have any side effects,0,6
1905,Is this vaccine tracking me?,0,5
1906,It's fake,0,2
1907,Why are teenagers hearts developing disease after getting the vaxxine,0,10
1908,Is the vaccine a depopulation program?,0,6
1909,Do they have nanochips,0,4
1910,how many people have died from vaccines,0,7
1911,will the covid vaccine turn me gay,0,7
1912,Am I going to die 5 years after the vacine?,0,10
1913,Who is liable for vaccine injuries,0,6
1914,Will the vaccine make me sterile?,0,6
1915,So I understand there's aborted fetal cells in the vaccine,0,10
1916,its going to give me cancer,0,6
1917,Is my freedom more important than getting vaccinated?,0,8
1918,"What about the huge amount of adverse affects, ranging from illnesses to deaths? It feels incredibly irresponsible to issue these dangerous vaccines to the general population.",0,26
1919,When will long term complications from vaccine be discovered,0,9
1920,Does the vaccine Make me magnetic,0,6
1921,what about fertility and vaccines,0,5
1922,why is the covid-19 vaccine not fda approved,0,8
1923,"My son is sick with covid, two months after receiving the vaccine.",0,12
1924,Are the vaccines experimental,0,4
1925,How many people died because of the vaccine?,0,8
1926,I dont want the vaccine booster,0,6
1927,How many vaccinated people have died from covid-19 virus?,0,9
1928,"Have there been any serious issues related to any of the 3 vaccines available in the US such as ,heart attacks, strokes stc?",0,23
1929,Why is AstraZeneca banned?,0,4
1930,Not taking the vaccine,0,4
1931,Why is my urin yellow after the vacine?,0,8
1932,is the covid vaccine tracking me?,0,6
1933,Why did I pee blood after I got the vaccine?,0,10
1934,Why are people being coerced into vaccination,0,7
1935,Has the Pfizer booster been approved by the FDA and CDC?,0,11
1936,will the vaccine make me magnetic,0,6
1937,How many people have died from. The vaccine,0,8
1938,What are the long term effects of pfizer vaccines?,0,9
1939,Does vaccine kill?,0,3
1940,What are the long term side effects of the different vaccines?,0,11
1941,Why should I take a shot made by convicted criminals?,0,10
1942,Will the vaccine impact my fertility?,0,6
1943,What the chances of dying from the J&J vaccine,0,9
1944,will the vaccine cause autisim?,0,5
1945,Can covid-19 vaccines cause autoimmune disease,0,6
1946,How do I know this vaccine won't cause health problems years from now?,0,13
1947,If i take the vaccine will my kids be born with 2 TOXICs?,0,13
1948,covid vaccines kill the peop,0,5
1949,Why does PERSON want to track me?,0,7
1950,The vaccines will turn me gay,0,6
1951,What scientific proof is there that the vaccine reduce his chances of getting infection,0,14
1952,What is the long term impact of the vaccine on the human body?,0,13
1953,Why have 7000 people been reported as dead after getting covid shots?,0,12
1954,Will I be implanted with a chip?,0,7
1955,is pig fat used in the vaccine,0,7
1956,Is there egg in the vaccine?,0,6
1957,mRNA is not safe,0,4
1958,Mrna killed all animals in testing. How can this noe be considered safe for humans?,0,15
1959,Why is graphene oxide in the vaccine?,0,7
1960,How can I be sure I won't die with vaccine?,0,10
1961,What super powers does the vaccine give you?,0,8
1962,I don't have health insurance. What happens if I have an adverse reaction to the vaccines?,0,16
1963,Does the vaccine cause heart inflammation,0,6
1964,does vaccine impact fertility,0,4
1965,How many people have died after getting the covid vaccine?,0,10
1966,Does the vaccine affect my DNA?,0,6
1967,I've heard negative things about the vaccine,0,7
1968,What happens if I die after getting vaccine,0,8
1969,Did mRNA vaccines kill all of the animals during the animal testing phase,0,13
1970,Does the vaccine have aborted fetus in it?,0,8
1971,I am hesitant of the the vaccination because I have bells palsy.  I have read that the vaccine has caused bells palsy.,0,22
1972,How can I trust the CDC?,0,6
1973,I'm scared of side effect,0,5
1974,"No one my age has died of covid, so clearly covid poses no danger to me. Why should I get vaccinated against something that isn't dangerous?",0,26
1975,Death from the vaccine,0,4
1976,Vaccine side wffects,0,3
1977,What is the covid death rate from the vaccinated population?,0,10
1978,Is the vaccine contagious?,0,4
1979,is there mercury in the vaccine,0,6
1980,Can I get sick fr the vaccine,0,7
1981,Why should I get the vaccine I have antibodies,0,9
1982,ovid vaccines kill the people,0,5
1983,how many people die from the covid19 vaccine in the past month in the United States,0,16
1984,does the vaccine have a microchip in it?,0,8
1985,Number of deaths from the COVID-19 vaccine?,0,7
1986,"The more people get vaccinated, the more they die of COVID-19",0,11
1987,How many have died from the vaccine,0,7
1988,Are there any studied that show that the vaccine does not cause infertility?,0,13
1989,Why are the Covid vaccines not licenced yet? Does that mean a loophole in their safety?,0,16
1990,What is the rate of miscarriages for vaccinated pregnant women?,0,10
1991,I'm a very health normal weight 28yr old woman. So why should I be afraid of COVID? I'd rather have natural immunity than get a shot that has serious side effects.,0,31
1992,have people died from the vaccine,0,6
1993,How many people have died from the vaccine to date?,0,10
1994,Is it true that the vaccine was tested on dogs and the dogs died?,0,14
1995,Any other rate side effects?,0,5
1996,Have people died from the vaccine,0,6
1997,How many vccinated deaths have there been?,0,7
1998,Has anyone who's received the Pfizer vaccine become infected and died  ?,0,12
1999,will the vaccine get me pregnant,0,6
2000,How many people have died or had severe side effects after being vaccinated?,0,13
2001,It's dangerous?,0,2
2002,how much money are pharmaceutical companies making off of the vaccines?,0,11
2003,Are the manufacturers of the vaccine liable for any side effects?,0,11
2004,Isn't the vaccine unsafe because of side effects?,0,8
2005,Does the vaccine work?,0,4
2006,Is the vaccine has bad as influenza?,0,7
2007,do vaccines cause death?,0,4
2008,"Hi Vira! I have a large lump under my arm after taking the vaccine, and it hasn't gone away for two weeks",0,22
2009,Can COVID vaccine make me magnetic?,0,6
2010,Do drug companies have liability  for adverse effects,0,8
2011,how many people have died from covid vaccines,0,8
2012,How can we truly  know side affects from the vaccine down the line? 5 years from now? 10 years from now?,0,21
2013,does the vaccine alter you dna?,0,6
2014,does the vaccine cause clots in the brain,0,8
2015,Does the covid vaccine cause neuropathy?,0,6
2016,Why is it called a vaccine when it does not prevent transmission or provide immunity?,0,15
2017,my cousin got very sick when she got the vaccine,0,10
2018,I'm concerned that I got PERSON's vaccine,0,7
2019,Are vaccines responsable for more covid spread,0,7
2020,Answer my question. How many people have died within 28 days of a covid vaccine,0,15
2021,How many deaths have occurred because of the vaccine?,0,9
2022,What about people getting paralyzed from the vaccine?,0,8
2023,Can COVID vaccine cause cancer?,0,5
2024,Vaccines cause alzheimer?,0,3
2025,What about long term effects of the vaccine,0,8
2026,How do we know the covid vaccine is safe?,0,9
2027,friend has MS and he had bad reaction after both covid vaccines.  Had second one Friday and Saturday he couldn't feel his legs.  Also bad headache.  Any information available?,0,29
2028,what are the possible side effects?,0,6
2029,how many people got a blood clot from pfizer covid-19 vaccine,0,11
2030,It's dangerous vaccine?,0,3
2031,How do i know if there is not a chip being implemented when i get vaccinated,0,16
2032,How does the vaccine affect menstrual cycles?,0,7
2033,How does the vaccine feel being a force of evil?,0,10
2034,does covid vaccine cause gbs,0,5
2035,will the vaccine alter my DNA,0,6
2036,how many people have side effects from the vaccine?,0,9
2037,Is there a nanobot in the vaccine?,0,7
2038,This chat it is terrible. Who designed this? Cannot even answer a simple question.,1,14
2039,This is obviously automated. WASTE OF TIME,1,7
2040,Are you telling the truth?,1,5
2041,are you not programmed to tell me whatever your creators programmed you to say?,1,14
2042,This is a paid for propaganda site- you're not fooling anyone,1,11
2043,"You are not answering my question, and many people who had covid are wondering the same thing.",1,17
2044,Is this a bot or human,1,6
2045,Why are you spreading misinformation?,1,5
2046,who pays you?,1,3
2047,I am allergic to other vaccines should I take this one,2,11
2048,Is the vacation safe,2,4
2049,How long will the covid vaccine last?,2,7
2050,how safe is COVID,2,4
2051,i am fully vaccinated but just tested positive for covid.  what do i do?,2,14
2052,i think i may have COVID,2,6
2053,spike,2,1
2054,I like this,2,3
2055,That's the vaccine.,2,3
2056,First do no harm,2,4
2057,I am trying to deal with the extreme fatigue. I had Pfizer. can you help?,2,15
2058,What about transplant patient immunity?,2,5
2059,MRna how is work,2,4
2060,You know Dybbuk ?,2,4
2061,How many vaccines have been administered in the US,2,9
2062,Why can I still test positive for Covid after being vaccinated?,2,11
2063,What about j&j,2,3
2064,shot,2,1
2065,list all the ingredients in the pfizer vaccine,2,8
2066,Is PERSON gates evil,2,4
2067,What are the worse symptoms I will experience if I get Covid when I have had the Johnson & Johnson vaccine?,2,21
2068,Is covid airborne,2,3
2069,Should the vaccine cost any money?,2,6
2070,testing - thanks!,2,3
2071,do covid tests work if you are vaccinated,2,8
2072,can i get covid twice?,2,5
2073,moderna vaccine prevents Sars COv 2 infection?,2,7
2074,I am viccined,2,3
2075,Covishield,2,1
2076,Can I still get Covid,2,5
2077,A vacina e segura?,2,4
2078,Vaccination in multiple sclerosis,2,4
2079,no mrna,2,2
2080,Can unvaccinated adults infect children,2,5
2081,contraindications in pregnancy,2,3
2082,Where did the virus comes from?,2,6
2083,download virabot,2,2
2084,do i need vaccination?,2,4
2085,Can a cortisone shot two days after the Pfizer booster interfere with antibodies?,2,13
2086,china lab gain of function mutations,2,6
2087,How long will the vaccination protect me against COVID?,2,9
2088,do vaccine's work?,2,3
2089,Do COVID hospitalization rates include anyone hospitalized for any reason who also happens to test positive for COVID?,2,18
2090,is the vaccine safe for teenagers,2,6
2091,How long does the vaccine take to show in a person's body?,2,12
2092,When will vaccines get full fda approval,2,7
2093,Can we have too much vaccines,2,6
2094,Is the vax good,2,4
2095,Will the vaccine solve all my issues?,2,7
2096,Should I be wearing a mask?,2,6
2097,"If two individuals test positive for covid, is it okay to quarantine together?",2,13
2098,"hi , is it safe for pregnant women to get a vaccine?",2,12
2099,What do masks do?,2,4
2100,Past covid and delta spread,2,5
2101,why is the us not giving more vaccines globally,2,9
2102,We're animal trials completed for all covid19 vaccines,2,8
2103,Are there any Covid-19 Vaccines currently in development that do not contain PEG or Polysorbate as an ingredient,2,18
2104,How does Covid spread,2,4
2105,Why do we have boosters?,2,5
2106,Should I get the vaccine if I currently have COVID?,2,10
2107,why do you look so scary,2,6
2108,Is delta variant more dangerous than other variants?,2,8
2109,How effective is sputnik vaccine?,2,5
2110,<Asdf,2,1
2111,Can you back up your previous statement with any factual evidence such as date or studies to show the covid19 vaccine trial outcomes?,2,23
2112,what strains of covid does pfizer work for,2,8
2113,Have they tested vaccine on people who've had covid,2,9
2114,Side effects pfizer,2,3
2115,"My son is 24 and had COVID-19 in December.  His symptoms weren't mild, but he didn't end up in the hospital.  He feels he has been through it and  should be fine.  Should he be vaccinated?",2,36
2116,What can you tell me about COVID-19?,2,7
2117,how many vaccines are approved?,2,5
2118,are you always right?,2,4
2119,any information on sputnik-v,2,4
2120,how effective is Janssen against Delta virus?,2,7
2121,can I get the vaccine if I have multiple sclerosis,2,10
2122,"I'm vaccinated, can I still get sick?",2,7
2123,PERSON?,2,1
2124,What is the risk of blood clots,2,7
2125,Are the vaccine only emergency use authorized?,2,7
2126,will the government force me to?,2,6
2127,Can a over the counter test tell the difference between Covid 19 versus the delta variance,2,16
2128,My son had an allergic reaction to the flu shot when he was young. Is it safe for him to get the Covid vaccine?,2,24
2129,I'm curious about the Pfizer vaccine,2,6
2130,can i get chest pains?,2,5
2131,Is Dr TOXIC going to be tried for murder,2,9
2132,cnect 5G,2,2
2133,is the a new vaccine being researched which target Delta specifically,2,11
2134,What is the case fatality rate of covid 19,2,9
2135,Should I get one?,2,4
2136,Should i be concerned about the delta variant?,2,8
2137,are you gpt-3 ?,2,4
2138,Does the vaccine make me smarter?,2,6
2139,Who should not get vaccinated?,2,5
2140,Should an asthmatic teenager get the vaccine,2,7
2141,Will the vaccine bring us back to normal life?,2,9
2142,Can I get ?long Covid?,2,5
2143,how many deaths from covid were in 45year old males,2,10
2144,How am I protecting my loved ones if vaccinated people can't give the virus to others?,2,16
2145,Ages?,2,1
2146,Does the vaccine stop me spreading the virus,2,8
2147,How long has Covid19 been around?,2,6
2148,jgf,2,1
2149,Can you give other immunizations with the COVID vaccine,2,9
2150,who owns the pharma?,2,4
2151,How tall are you?,2,4
2152,did covid-19 come from china?,2,5
2153,Should I get the vaccine if I've already had COVID-19?,2,10
2154,"I recovered from COVID, should I get the vaccine?",2,9
2155,time off,2,2
2156,Does the vaccine protect against delta variant?,2,7
2157,Long term effects,2,3
2158,Are you a shill for TOXIC?,2,6
2159,is the vaccine better than natural antibodies,2,7
2160,Is the government spying on us?,2,6
2161,What are the symptoms of covid-19,2,6
2162,What is loggical,2,3
2163,should i get a covid vaccine?,2,6
2164,should I mask if I'm vaccinated?,2,6
2165,Is the vaccine safe for teens,2,6
2166,whats 2+2,2,2
2167,what is pathogenic priming,2,4
2168,"If you had Covid in January, do you still need to be vaccinated?",2,13
2169,"If a vaccine is given unknowingly within incubation period of covid19,will it  work to build immunity ?",2,17
2170,Hola como estas,2,3
2171,Inmunity waning,2,2
2172,What about myocarditis?,2,3
2173,what is the meaning of covid 19,2,7
2174,is covid dangerous?,2,3
2175,Do fully vaccinated people need to wear masks indoors in Washington dc,2,12
2176,How contagious is the delta variant for vaccinated people,2,9
2177,Can people who are vaccinated transmit covid 19 as well as those unvaccinated,2,13
2178,allergies,2,1
2179,What are some symptoms of COVID 19,2,7
2180,Is Pfizer vaccine in 3rd phase trial,2,7
2181,Visiting Germany,2,2
2182,nursing mother,2,2
2183,What about trombosis?,2,3
2184,How old is the technology,2,5
2185,can i still get delta covid even if i am fully cancinated?,2,12
2186,Are there side effects,2,4
2187,What about the HIV sequence of the COVID ?,2,9
2188,How long is imunity,2,4
2189,Lab leak theory,2,3
2190,Will good vaccine allow me to throat punch my enemies from a distance?,2,13
2191,Can I make you questions in Spanish?,2,7
2192,Why is your name chatbot,2,5
2193,Will the Moderna vaccine protect me from the Covid 19 variant?,2,11
2194,ivermecton,2,1
2195,How big where the trials,2,5
2196,how many people have received the vaccine?,2,7
2197,How does immunity from the vaccine compare with immunity from infection?,2,11
2198,quarantine time after negative test,2,5
2199,What data supports covid-19 vaccines are safe,2,7
2200,Why jews want to vaccinate us?,2,6
2201,Moderne,2,1
2202,What can stop the headaches?,2,5
2203,why should i get a covid vaccine,2,7
2204,its so boring,2,3
2205,Studies about pregnancy,2,3
2206,What vaccines are taken for covid-19,2,6
2207,In what fase are the vicine study ?,2,8
2208,is sinovac vaccine safe?,2,4
2209,How effective is ivermectin?,2,4
2210,Should I wear a mask indoors?,2,6
2211,asthma and COVID vaccine,2,4
2212,Should my 89 year old vaccinated  mother wear a mask around unvaccinated people?,2,13
2213,I want to kill myself,2,5
2214,Who is TOXIC,2,3
2215,Can you give me more information?,2,6
2216,I have sperocytosis   Should I get vaccine,2,7
2217,how are vaccines made,2,4
2218,Has there been any other mnra vaccine before?,2,8
2219,Does reinfection stimulate the immune system like a booster shot?,2,10
2220,but what about PERSON gates?,2,5
2221,I am concerned about fertility,2,5
2222,PERSON take the vaccine?,2,4
2223,"If I am vaccinated, can I contract covid variant d",2,10
2224,why did the FDA approve COmirnaty,2,6
2225,Waht is the long term safety data,2,7
2226,Is the vaccine safe for heart disease patients,2,8
2227,im scared of needles,2,4
2228,how effective are the vaccines?,2,5
2229,On the cdc website If a n95 mask does not match the model number but does match the approval number is it a legit mask?,2,25
2230,How long from exposure does the vaccine take to get covid,2,11
2231,What do you mean i answeered your question,2,8
2232,why did china CCP  leak covid ?,2,7
2233,Will Ivermectin Help COVID,2,4
2234,What are the common reactions,2,5
2235,Co to ma by??,2,4
2236,I'd rather not thanks,2,4
2237,Vaccines in underweight,2,3
2238,Im an ms patient on ocervus,2,6
2239,"The UK vaccination rate is 78%, but the spread is still relatively high and consistant for many weeks.  Why has their cases not reduced as we have observed in the US since the delta outbreak.",2,35
2240,Will i be forced to take the vaccine,2,8
2241,Does the vaccine provide benefits beyond natural immunity,2,8
2242,Is there a guarantee that the virus will be stopped from an outbreak?,2,13
2243,heart conditions,2,2
2244,why do i need the vaccine if i already got covid,2,11
2245,Should pediatricians administer the shot for children,2,7
2246,data on breakthrough cases,2,4
2247,Do the spike proteins stay at the injection site,2,9
2248,What are the ingredients for the vaccine?,2,7
2249,Can I safely ride transit?,2,5
2250,find closest covid test location,2,5
2251,how long is imunity,2,4
2252,WHAT,2,1
2253,what can we do,2,4
2254,what do now,2,3
2255,Does recovering from COVID produce much greater immunity than any of the vaccines?,2,13
2256,i want to talking only,2,5
2257,australia vaccination rate,2,3
2258,What about the J&J vaccine,2,5
2259,If you have inflammation markers in your blood... Is the Covid 19 safe for you?,2,15
2260,PERSON trouver un vaccin ?,2,5
2261,What year were mrna vaccines invented?,2,6
2262,what is mrna,2,3
2263,What exactly does the Moderna vaccine contain?,2,7
2264,"What are the differences between Pfizer, Moderna and J&J?",2,9
2265,testing internal,2,2
2266,Hi! My vaccinated son was possibly exposed at school. Does he need to quarantine or isolate until negative test results? We have an unvaccinated younger sibling in the home.,2,29
2267,Is there any certain that the vaccine is secure for middle long terms reactions?,2,14
2268,Is spike toxic,2,3
2269,how save ist the vaccine?,2,5
2270,HOW EFFECTIVE IS THE VACCINE IN THE PRESENCE OF ASTHMA,2,10
2271,Are the COVID-19 shots safe?,2,5
2272,What happened in 1940,2,4
2273,"Come to the Heart Chamber. I wait for you there, where we last met, countless ages ago",2,17
2274,What is your name,2,4
2275,When will the moderna vaccine get full fda approval,2,9
2276,what about J&J,2,3
2277,What about 5G reception?,2,4
2278,Can pregnant women get vaccinated,2,5
2279,Safe for man,2,3
2280,how long is immunitee,2,4
2281,smart quarantine,2,2
2282,He has been vaccinated but Covid test was negative. Could it be the flu? These same symptoms are spreading in my community,2,22
2283,how many people have been infected,2,6
2284,what does 90% efficiency mean?,2,5
2285,"66% of death are attributed to cardiovascular disease, and COVID isbresponsible for 6%, why should we treat COVID?",2,18
2286,hello there,2,2
2287,Can you tell me about the delta variant,2,8
2288,What effect does a vaccine have on womens reproductive system.,2,10
2289,what can you do,2,4
2290,Does PERSON want to controll us?,2,6
2291,Who can get a religious exemption?,2,6
2292,Could you explain me about vaccination on children?,2,8
2293,Sputnik v,2,2
2294,does zinc protect against coronavirus,2,5
2295,is the vaccine better than natural immunity?,2,7
2296,Is Pfizer better than astrazeneca?,2,5
2297,What's mrna,2,2
2298,What about asymptomatic transmission? If this is a factor then how do the vaccines prevent transmission?,2,16
2299,Should i get a vax?,2,5
2300,Can a vaccinated person cause harm to others,2,8
2301,Can i still get covid after having the vaccine?,2,9
2302,What are my chances of getting Covid if I'm fully vaccinated,2,11
2303,How effective are the vaccines for the immunocompromised?,2,8
2304,Is the covishield vaccine effective against the delta variant?,2,9
2305,What is the death rate for unvaccinated people?,2,8
2306,Is Pfizer safe ?,2,4
2307,is it safe to get a vaccine?,2,7
2308,How contagious is the delta variant?,2,6
2309,is it normal to feel side affects after pfizer,2,9
2310,is there any risk to the mrna vaccine,2,8
2311,vaccine 12 year old?,2,4
2312,how long was the vaccine developed for,2,7
2313,should i get the vaccine if i have already had covid,2,11
2314,How many people have died in the United States from the covid!,2,12
2315,"66% of deaths are attributed to cardiovascular diseases, and COVID is responsible for mere 6%, why should we treat COVID?",2,20
2316,Is sinopharm vaccine registered,2,4
2317,Can I still get COVID even afre,2,7
2318,the CDC has now found that the 'overwhelming majority of people getting coronavirus wear masks?,2,15
2319,"Does the spike protein damage endothelial cells by binding to ACE2, as published by Salk Institute ?",2,17
2320,What are the effects of covid on black people?,2,9
2321,I have an autoimmune disease.  Should I take vaccine,2,9
2322,good. bye!,2,2
2323,How is delta impacting vaccine effectiveness,2,6
2324,"why is the vaccine ""important"" to get vaccinated?",2,8
2325,Does nicotine prevent COVID?,2,4
2326,Difference between sinovac and biotench,2,5
2327,Covid19 is a desease to minimaze the population,2,8
2328,PERSON luck change?,2,3
2329,Do I need to wear a mask after vaccination?,2,9
2330,"If I had a confirmed case of COVID-19, should I get vaccinated?",2,12
2331,how do I know if my immune system is protecting me from covid,2,13
2332,Is the Covid vaccine effective in children?,2,7
2333,What are question people have,2,5
2334,what is the risk?,2,4
2335,Im young. Do I need to get the vaccine?,2,9
2336,Why are u,2,3
2337,Was the vaccine approval process rushed,2,6
2338,is the vaccines a chemical formula,2,6
2339,what are the vaccine that exists now,2,7
2340,what are covid 19 vaccines made of,2,7
2341,What about he Phizer Vaccine,2,5
2342,What is vaccine effectiveness against the Delta variant?,2,8
2343,How many people world wide have been vaccinated?,2,8
2344,should ms patients get a covid-19 vaccine booster,2,8
2345,We're diverse groups of people tested,2,6
2346,did PERSON himself take the vaccine?,2,6
2347,how long has mrna technology been studied?,2,7
2348,I have natural immunity. Do I need the vaccine,2,9
2349,is vaccine good for elderly,2,5
2350,How long does the Moderna Covid-19 vaccine last?,2,8
2351,does jab mandatory?,2,3
2352,Do black people get COVID?,2,5
2353,sure?,2,1
2354,What arecovid 19 vaccines,2,4
2355,How many fully vaccinated people have gotten COVID?,2,8
2356,How do the vaccines work for the delta variant?,2,9
2357,vacunas,2,1
2358,What are breakthrough cases?,2,4
2359,What are the symptoms of long covid,2,7
2360,The cabal is already collapsing in panic. God wins.,2,9
2361,i already had covid,2,4
2362,is the Sinovac vaccine effective?,2,5
2363,Why is the vaccine still recommended?,2,6
2364,how long do i need to quarintine after covid +,2,10
2365,Why is a booster needed?,2,5
2366,Can kids spread covid,2,4
2367,what is your purpose,2,4
2368,I have a headache post vaccine . What should I do,2,11
2369,Does the vaccine prevent the flu too?,2,7
2370,What systems will young adults have with the vaccine?,2,9
2371,how many have died,2,4
2372,What do you think about the jews,2,7
2373,is sinovac okay,2,3
2374,ok tell me about vaccines,2,5
2375,The AMA listed coronavirus as the common cold,2,8
2376,Differences between the first and the second dose of Astrazeneca,2,10
2377,Hi chatbot! i am worried about my 5 year old getting covid,2,12
2378,what if i am vaccinated at test positive for covid-19?,2,10
2379,a??,2,1
2380,Do you know VEArs,2,4
2381,2  vaccinated people In household got covid. 2 different vaccines,2,10
2382,What are antibodies exactly?,2,4
2383,Is booster indicated with Johnson & Johnson vaccine,2,8
2384,I'm worried about delta?,2,4
2385,do i still have to wear a mask if I am vaccinated?,2,12
2386,shoud I wear a mask if I'm vaccinated,2,8
2387,"I have epilepsy and take two medications twice daily, will this effect my seizure protection?",2,15
2388,What are the chances of getting covid or the delta variant after getting the vaccine?,2,15
2389,How effective is the Pfizer vaccine against the Delta variant?,2,10
2390,What is the vaccine all about,2,6
2391,is sinovac vaccine effective against delta variant,2,7
2392,Pregnancy and covid vaccine,2,4
2393,Why are ther breakthrough cases with the vaccine?,2,8
2394,Jj vaccine,2,2
2395,Can you tell me about the delta variant?,2,8
2396,Can I get COVID after vaccination,2,6
2397,Johns Hopkins published a study that says immune compromised have a 845 times greater probability of hospitaoization and death. How can I get the original publication.,2,26
2398,how would the vaccine help me? I'm a 35 year old asian female.,2,13
2399,perrete,2,1
2400,comparison of vaccine efficacy against delta,2,6
2401,Does plasmid DNA change human DNA?,2,6
2402,What is the efficacy of the Sputnik vaccine?,2,8
2403,"If I'm sent a bill for the vaccine, what do I do?",2,12
2404,Why was the COVID vaccine developed so quickly,2,8
2405,How may Covid-19 shots are there?,2,6
2406,is johnson and johnson planning a booster?,2,7
2407,what is rate of hospitalization amongst vaccinated,2,7
2408,Can I transmit the disease even if I am vaccinated?,2,10
2409,No vax,2,2
2410,What is sputnik,2,3
2411,In which countries is AstraZeneca vaccine approved?,2,7
2412,Am I safe as soon I am vaccinated?,2,8
2413,Explain gain of function,2,4
2414,Will the vaccine stop me from spreading COVID-19 to other people?,2,11
2415,What languages does chatbot support?,2,5
2416,is COVID dangerous?,2,3
2417,Can I get a blood test for covid19?,2,8
2418,How dangerous is Covid-19?,2,4
2419,how long is immunity,2,4
2420,I'm lonely,2,2
2421,how do I know the Covid shot is safe for children?,2,11
2422,How protective is the Moderna vaccine against the Delta variant?,2,10
2423,Why do i have to wear a mask if i am vaccinated,2,12
2424,Did you vote for TOXIC?,2,5
2425,Efficacy of Sinopharm vaccine,2,4
2426,what is the treatment for covid,2,6
2427,best efficacy?,2,2
2428,is the covid vaccine 100% effective,2,6
2429,What base-pair corresponds to methylated pseudouracil in the vaccine?,2,9
2430,What is the reason why I should get the vaccine,2,10
2431,what about babies,2,3
2432,I already recovered from Covid. Do I need to get vaccinated?,2,11
2433,How do the vaccines inhibit transmission?,2,6
2434,should kids get vaccinated?,2,4
2435,why should I get the Covid-19 vaccine?,2,7
2436,What do you consider safe,2,5
2437,VAERS is known to be a very poor quality data source by experts. What is the actual data by which experts establish vaccine safety and where can you look at it?,2,31
2438,where can i see all the info you have?,2,9
2439,Can vaccinated people carry the new delta variant?,2,8
2440,political,2,1
2441,Will the vaccine protect me from 5 different mutations?,2,9
2442,How well does the vaccine prevent you from getting infected from Delta variant as compared to unvaccinated?,2,17
2443,Are there any known interactions with the vaccine?,2,8
2444,What is ADE ?,2,4
2445,MS and COVID vaccine,2,4
2446,who invented the vaccine?,2,4
2447,"Previous COVID infection 12/20, should I get the vaccine",2,9
2448,what's the COVID-19 vaccine more effective for Delta Variant?,2,9
2449,Why are there so many breakthroughs,2,6
2450,should i get teen vaccinated,2,5
2451,what are spike proteins?,2,4
2452,How many people have received the j and j vaccine,2,10
2453,What is the Mu?,2,4
2454,How good is the J & J vaccine at preventing breakthrough disease,2,12
2455,No problem!,2,2
2456,Best vaccine in Australia for makle 29,2,7
2457,allergic reaction,2,2
2458,how do i deal with idiots,2,6
2459,"what is riskier for a 13 year old, a covid vaccination or a virus infection",2,15
2460,"If I get the vaccine, will things go back to normal",2,11
2461,is pfizer vaccine safe for people with ms,2,8
2462,should pregnant women be vaccinated?,2,5
2463,is the virus a biowapon,2,5
2464,Are vaxxed people more likely to spread the virus,2,9
2465,can i give someone this link,2,6
2466,Can I get the Covid vaccine if my child currently has Covid,2,12
2467,am I sick?,2,3
2468,Should I wait to get my flu shot?,2,8
2469,do i still need to wear a mask,2,8
2470,how will i know if i have the delta variant,2,10
2471,What does the vaccine cost?,2,5
2472,Should people who are vaccinated have to wear masks?,2,9
2473,Should my ten year old asthmatic son be attending school in a red area where people won't be wearing masks.,2,20
2474,diy pots,2,2
2475,what can happen if I get just one dose?,2,9
2476,Is delta spreading in my community?,2,6
2477,do you know about pandemrix,2,5
2478,anafilaxia,2,1
2479,SHould i take the vaccine,2,5
2480,"A 43 yr lady has non cirrhotic portal hypertension with huge splenomegaly, Platelet count is always below 50,000 ;",2,19
2481,What is a covidiot,2,4
2482,why vaccinate healthy individuals?,2,4
2483,Do unvaccinated people carry the same viral load as the vaccinated,2,11
2484,Do vaccines save lives?,2,4
2485,Dislike,2,1
2486,how long does the protection last,2,6
2487,percentage of vaccinated pepple,2,4
2488,Media cover up,2,3
2489,If I'm complete vaccinated can I transmit the virus ?,2,10
2490,How does vaccine  works?,2,4
2491,Fear of needles,2,3
2492,"So, if I get the vaccine, I am guaranteed to not get the virus?",2,14
2493,How Pfizer vaccine is made?,2,5
2494,Academic articles on vaccine and pregnancy,2,6
2495,What do you make of three-fourths of the delta infections in England happening to the vaccinated?,2,16
2496,il-6 response to moderna,2,4
2497,i'm worried as i'm pregnant,2,5
2498,can vaccinated people spread covid-19?,2,5
2499,Can you tell me about Pfizer effectiveness against variants?,2,9
2500,variant? People with MS who are taking an immunosuppressive drug for MS need a third shot?,2,16
2501,can you be more specific?,2,5
2502,How does my race affect immunization efficacy?,2,7
2503,jagsfk,2,1
2504,Are the vaccines fully tested?,2,5
2505,"The unvaccinated are becoming societal pariahs.  Aren't they the ones who are at risk, vs. being dangerous to others?",2,19
2506,Is there a difference between the Pfizer and Moderna vaccine,2,10
2507,Do you think I am cute,2,6
2508,Cansino vaccine,2,2
